timestamp,fermenter_id,temperature,pH,CO2,ethanol,glucose,yeast,pressure,agitation_speed,acetic_acid,fermenter_age_hr,infection_label
2025-03-15 08:00:00,F2,28.29253325,5.477866926,113.9097236,44.71605702,6.053387657,7.318648394,1.368882219,192.2234655,0.265945196,2,0
2025-03-15 10:00:00,F2,30.80465712,5.320671555,86.44029655,40.54782124,9.46872711,7.340940309,1.141455498,191.3021723,0.290674826,4,0
2025-03-15 12:00:00,F2,32.86560819,5.668396739,98.04214729,42.17855074,10.50381803,8.599578628,1.090235664,183.8245375,0.334683438,6,0
2025-03-15 14:00:00,F2,31.69543192,5.42615856,89.57728412,42.03648589,12.58331787,7.139492673,1.250793267,207.2399754,0.278454131,8,0
2025-03-15 16:00:00,F2,32.55671881,4.918602356,105.7042117,48.27616814,12.57867781,7.39531915,1.133955263,189.9777621,0.296158465,10,0
2025-03-15 18:00:00,F2,31.09402222,5.425035589,96.68568629,46.28498723,11.65955242,5.912930754,1.12205438,214.5311693,0.252773711,12,0
2025-03-15 20:00:00,F2,32.12988468,5.292291236,94.8133328,38.38175215,13.27049107,7.70587682,1.250950138,196.6316744,0.360173049,14,0
2025-03-15 22:00:00,F2,31.76648415,5.173744837,108.5320155,42.82049265,9.947515249,6.912162452,1.095953269,184.1232427,0.337890842,16,0
2025-03-16 00:00:00,F2,33.75167309,5.252514672,100.2943059,49.38773777,13.22047001,8.079202929,1.054272634,196.4327918,0.305642987,18,0
2025-03-16 02:00:00,F2,32.38163126,5.521881694,105.1664445,46.75831177,12.94948421,7.048891953,1.3725998,193.837142,0.315225386,20,0
2025-03-16 04:00:00,F2,32.50640399,5.765728166,90.18674063,47.84322308,12.75510947,8.104542246,1.257949874,215.1365512,0.311876943,22,0
2025-03-16 06:00:00,F2,31.38218455,5.562636895,85.95183056,46.91460855,11.63591914,7.855314239,1.173579072,194.4649972,0.341529353,24,0
2025-03-16 08:00:00,F2,31.26859066,5.378699322,101.0720796,53.13215367,15.66148765,9.672041773,1.199652279,195.8568443,0.284435999,26,0
2025-03-16 10:00:00,F2,31.35116272,5.591180839,96.81153645,46.18021532,12.98639138,8.49721798,1.250586436,221.1732006,0.321968029,28,0
2025-03-16 12:00:00,F2,32.59167821,5.408181938,106.2643467,43.06988601,10.06332827,6.160362127,1.297333745,207.6240098,0.332322495,30,0
2025-03-16 14:00:00,F2,31.36852328,5.361079926,99.20091547,40.42122479,12.49661095,6.735111156,1.124402471,224.9405902,0.336459779,32,0
2025-03-16 16:00:00,F2,32.43466229,5.269127466,102.0507534,46.24804729,13.50496675,8.055208009,1.236614653,218.8856751,0.232218873,34,0
2025-03-16 18:00:00,F2,35.1131012,5.149634239,83.7661747,32.79647993,10.8237828,7.070152052,1.149329582,186.6925612,0.282021766,36,0
2025-03-16 20:00:00,F2,33.30668706,5.422015259,118.8843694,44.07855499,14.17854449,5.03163157,1.181101876,214.8492628,0.269424881,38,0
2025-03-16 22:00:00,F2,31.5109647,5.531610698,98.35758015,43.9708007,12.76406741,9.349546314,1.216069287,222.8795494,0.304487649,40,0
2025-03-17 00:00:00,F2,33.80182088,5.480675266,106.9758697,38.17764573,7.315043325,8.720224017,1.199332143,222.992197,0.239519093,42,0
2025-03-17 02:00:00,F2,31.38788694,5.416806614,91.6390833,40.35867081,12.59934395,8.520976873,1.27355669,214.8214398,0.238631313,44,0
2025-03-17 04:00:00,F2,28.9428132,5.310850788,103.080099,49.04828765,11.18794169,7.392676955,1.248708656,214.5128449,0.36510285,46,0
2025-03-17 06:00:00,F2,30.48787053,5.621649238,86.97155236,46.15355875,13.07435963,8.427676771,1.049183079,195.4600843,0.318530682,48,0
2025-03-17 08:00:00,F2,29.19381212,5.236573616,104.5206784,45.50894167,13.88842968,7.295639676,1.064217679,187.4392687,0.303630277,50,0
2025-03-17 10:00:00,F2,31.47272977,5.655205583,96.44025916,46.53173767,12.39032409,8.2048573,1.163028332,194.7167402,0.310910179,52,0
2025-03-17 12:00:00,F2,32.02762757,5.299556596,100.291905,45.46313794,15.33050447,7.079416774,1.382862526,175.028165,0.304390228,54,0
2025-03-17 14:00:00,F2,34.51465597,5.349512953,106.9797403,51.21431281,11.64258623,9.516288451,1.114840817,220.1419297,0.32992052,56,0
2025-03-17 16:00:00,F2,32.49039106,5.206642962,87.67459689,45.61714591,13.24963565,6.429763346,1.179177729,195.7506056,0.281026674,58,0
2025-03-17 18:00:00,F2,31.67134921,5.399719571,93.15508269,37.70893443,13.60988515,9.23228383,1.146365397,219.3699609,0.305598445,60,0
2025-03-17 20:00:00,F2,33.24410837,5.695062492,104.5732428,53.15064982,11.80530806,8.038915828,1.144595562,181.5275063,0.306822638,62,0
2025-03-17 22:00:00,F2,28.68329704,5.603125618,120.9822147,46.85170134,13.55754862,7.510533005,1.217823974,216.2393738,0.268594261,64,0
2025-03-18 00:00:00,F2,32.35342184,5.695684422,98.61917665,42.05373135,10.81065403,8.167002922,1.340077728,192.5767901,0.338309492,66,0
2025-03-18 02:00:00,F2,33.15629779,5.604428509,105.9113612,38.73299141,11.15486316,8.733348007,1.24559684,180.7344589,0.286629698,68,0
2025-03-18 04:00:00,F2,29.78212063,5.279266034,98.9302853,46.9795711,9.375022619,9.366746737,1.119646904,224.4067708,0.33052265,70,0
2025-03-18 06:00:00,F2,33.71563106,5.433842155,119.4224559,44.41413998,12.48281823,8.313143023,1.475322951,216.609675,0.303447382,72,0
2025-03-18 08:00:00,F2,32.50774461,5.343960174,82.52778333,52.87073393,12.65050335,7.109303915,1.207857322,203.1768863,0.349007545,74,0
2025-03-18 10:00:00,F2,31.37706813,5.766114981,100.9462104,43.2704636,14.35852632,8.055630124,1.142277904,200.5090683,0.268758627,76,0
2025-03-18 12:00:00,F2,32.9491728,5.260642271,83.74455966,40.81309605,13.58228001,9.816793237,1.341209637,206.5926503,0.267457236,78,0
2025-03-18 14:00:00,F2,35.40603929,5.678739538,74.93428429,49.47898109,11.43040889,9.347678086,1.153092938,202.9194287,0.272829132,80,0
2025-03-18 16:00:00,F2,32.27279938,5.678590774,102.9746205,49.62640946,9.643640625,8.908763478,1.366291365,188.1158607,0.303998867,82,0
2025-03-18 18:00:00,F2,32.37233088,5.86592404,101.394978,45.84325684,12.86570081,8.79568702,1.112935721,193.819216,0.346244052,84,0
2025-03-18 20:00:00,F2,31.31095865,5.418062681,97.15163062,48.38178524,14.22150634,8.699450091,1.343003039,229.4107675,0.347792809,0,0
2025-03-18 22:00:00,F2,30.72523345,5.642464432,98.9380591,44.8115644,13.51036995,9.158754835,1.220104766,240.0823511,0.230700942,2,0
2025-03-19 00:00:00,F2,33.24550372,5.956330367,130.9829943,46.16932551,14.16895505,7.543371214,1.329105223,223.4400276,0.307491215,4,0
2025-03-19 02:00:00,F2,30.71587426,5.376471665,97.41824862,50.82495441,11.57622094,6.644913934,1.390176571,207.1733591,0.203611392,6,0
2025-03-19 04:00:00,F2,32.10734936,5.19299195,105.1012436,48.12659167,11.06676206,8.069003501,1.086739271,194.9337645,0.323850954,8,0
2025-03-19 06:00:00,F2,31.28351383,5.123997993,93.5063518,44.15362781,10.5261973,7.182418413,1.327577182,188.0272116,0.333545082,10,0
2025-03-19 08:00:00,F2,32.71846974,5.642542406,102.9523258,51.76181273,11.88820707,6.944979245,1.05910961,189.0157638,0.298792672,12,0
2025-03-19 10:00:00,F2,32.50049316,5.123369958,97.61766325,33.17572314,11.84281841,7.279721423,1.095281564,191.7009851,0.302519447,14,0
2025-03-19 12:00:00,F2,33.55630992,5.425536189,95.89481517,55.26036656,12.41335526,10.48531392,1.119659054,232.2674606,0.302209167,16,0
2025-03-19 14:00:00,F2,31.2349754,5.587462637,118.1889853,36.47020453,11.74140509,8.136124634,1.250363664,227.0942344,0.276466742,18,0
2025-03-19 16:00:00,F2,31.5951876,5.537035107,111.7718496,41.86453588,11.73274454,8.361907836,1.203301588,211.1941758,0.312951174,20,0
2025-03-19 18:00:00,F2,30.53185443,5.585088973,101.3674665,44.79541232,10.44661189,6.777637193,1.183286392,185.5908024,0.29305776,22,0
2025-03-19 20:00:00,F2,31.33356011,5.544457971,76.95788064,44.26759665,13.88323803,6.156247041,1.214623528,213.3958389,0.327908751,24,0
2025-03-19 22:00:00,F2,32.56595074,5.755773163,96.38990777,50.0320552,12.15303612,7.180947357,1.259128959,196.4207446,0.296591192,26,0
2025-03-20 00:00:00,F2,33.13548292,5.309536724,127.0302756,39.71081691,11.65111213,9.438195585,1.266824812,167.7048584,0.274169307,28,0
2025-03-20 02:00:00,F2,30.61675201,5.364600972,97.69338333,46.30383409,10.50514149,8.334275466,1.309416684,204.3065096,0.25392406,30,0
2025-03-20 04:00:00,F2,33.30440888,5.345468111,111.0321757,42.10893951,9.336173779,8.598595091,1.382003481,187.3713044,0.244078055,32,0
2025-03-20 06:00:00,F2,34.93008796,5.342080066,114.419424,46.4757049,14.61592839,8.738566039,1.197863763,187.8791986,0.427986382,34,1
2025-03-20 08:00:00,F2,33.50287401,5.341299003,102.1896392,44.6761387,13.10927742,7.40865062,1.147891104,196.2438801,0.37277283,36,1
2025-03-20 10:00:00,F2,35.64360578,5.29377033,91.58178368,45.46467826,8.752164315,9.387965584,1.261353613,192.5251554,0.41024933,38,1
2025-03-20 12:00:00,F2,31.98677875,5.435419495,75.64687668,42.25037584,13.5262846,7.367192401,1.085574518,199.4861477,0.455238208,40,1
2025-03-20 14:00:00,F2,31.13373165,4.890399746,106.8416321,42.44968025,13.84496234,9.406232359,1.132129587,198.7650417,0.417785325,42,1
2025-03-20 16:00:00,F2,29.80803549,5.545442858,91.85243997,46.43636257,12.24875224,8.442302156,1.299938095,171.8628636,0.391608304,44,1
2025-03-20 18:00:00,F2,34.6843528,5.435826879,101.7615045,49.71857753,15.19622179,6.210954846,1.187587163,222.8041698,0.377149012,46,1
2025-03-20 20:00:00,F2,33.86502231,5.375940412,87.5017966,42.00860333,12.43343928,7.251990513,1.079180754,185.2493492,0.38086843,48,1
2025-03-20 22:00:00,F2,32.69633731,5.436481495,97.3476246,40.65616228,9.166352944,6.215061467,1.051019693,185.7140242,0.470253377,50,1
2025-03-21 00:00:00,F2,32.86995469,4.912918271,100.3371905,48.06730083,12.730338,9.163282133,1.204871668,195.0717012,0.442820613,52,1
2025-03-21 02:00:00,F2,30.73175568,5.035903899,102.6859358,44.83748053,12.4897946,7.975264579,1.314189654,198.3749773,0.446942947,54,1
2025-03-21 04:00:00,F2,36.41878437,5.101262297,88.85177813,49.15249067,10.7934063,5.77165756,1.312854578,221.8846973,0.453792294,56,1
2025-03-21 06:00:00,F2,33.0452133,5.304966166,111.9691095,40.47101393,13.14711767,8.375746882,1.21108805,204.0413518,0.373762192,58,1
2025-03-21 08:00:00,F2,33.02286864,4.990355708,94.03105215,36.10280537,8.664669468,7.462835738,1.400890942,208.4969823,0.385457542,60,1
2025-03-21 10:00:00,F2,33.76748269,5.337604275,83.2553054,42.33497959,13.98113365,6.516194145,1.189517963,204.1180428,0.39785632,62,1
2025-03-21 12:00:00,F2,33.41009302,5.44082023,98.9097658,41.16823695,10.24375659,9.677965837,1.186143238,203.4719237,0.354458893,64,1
2025-03-21 14:00:00,F2,33.03530102,5.326742027,100.3437531,44.606058,10.03010775,8.107285866,0.943256409,204.6459425,0.458905966,66,1
2025-03-21 16:00:00,F2,31.71290162,5.248858833,101.6058943,41.81577393,11.77235046,7.706568598,1.155263705,171.0089879,0.422738588,68,1
2025-03-21 18:00:00,F2,33.2013308,5.095326682,113.621324,48.70508476,12.86594586,7.600575219,1.285201503,196.2512227,0.406932714,70,1
2025-03-21 20:00:00,F2,35.62691911,4.961700861,97.63551163,43.55924869,12.32784813,6.486720531,1.356396134,217.4339167,0.375341264,72,1
2025-03-21 22:00:00,F2,35.02198376,5.37347373,98.80380376,45.75237249,10.51468167,6.6954511,1.116976537,259.1349652,0.345270135,74,1
2025-03-22 00:00:00,F2,35.11945704,5.361197585,88.96815619,45.78817279,10.98782142,9.284916785,1.246225233,181.935366,0.369733018,76,1
2025-03-22 02:00:00,F2,32.06524936,5.164345778,108.205535,45.97477546,9.733915305,7.52611713,1.304687903,206.3461994,0.372594884,78,1
2025-03-22 04:00:00,F2,31.39872985,5.048123116,101.8430906,44.87935445,11.5506402,8.022067701,1.201120815,191.4343013,0.396588867,80,1
2025-03-22 06:00:00,F2,32.47971435,4.764774859,95.79972273,47.55300345,14.15004243,5.955669524,0.971671954,230.7147786,0.410540181,82,1
2025-03-22 08:00:00,F2,32.08358737,5.285829516,80.95325307,41.02172433,11.99147412,6.681907964,1.224729,179.6932586,0.296860318,0,0
2025-03-22 10:00:00,F2,33.64128728,5.882283817,114.444122,51.99708963,13.71882851,8.60981252,1.276143062,209.3740924,0.279525937,2,0
2025-03-22 12:00:00,F2,29.46130306,5.243908886,87.72320036,43.81731308,14.91080268,8.37771176,1.10525771,178.8918335,0.27096245,4,0
2025-03-22 14:00:00,F2,34.29432548,5.537895964,94.08721991,38.44225431,10.82396296,9.753375199,1.174584547,195.2215,0.251629271,6,0
2025-03-22 16:00:00,F2,31.76298815,5.701488795,103.5834451,45.94036678,11.62685349,9.342956332,1.084450396,199.4853,0.295604452,8,0
2025-03-22 18:00:00,F2,31.3596784,5.249015466,88.03442071,40.74409759,16.34238572,7.769289028,0.942985245,216.0453752,0.318558256,10,0
2025-03-22 20:00:00,F2,30.48184344,5.536942095,85.06490222,48.32667267,14.88868682,8.472953565,1.302700441,183.8424976,0.250690976,12,0
2025-03-22 22:00:00,F2,29.51771499,5.687583108,78.76052417,56.04802788,8.655190948,7.683396557,1.199625147,209.9507457,0.299278565,14,0
2025-03-23 00:00:00,F2,33.23475588,5.502499864,107.2099695,41.06713954,12.77429663,10.05480982,1.3597675,200.2816659,0.308434298,16,0
2025-03-23 02:00:00,F2,32.10997695,6.073680611,94.54813755,46.66186167,12.00111998,9.149014696,1.285732219,204.0919008,0.270312588,18,0
2025-03-23 04:00:00,F2,30.06505865,5.166280148,129.2727009,36.22247206,13.65290622,8.169685091,1.164579024,214.3749907,0.342664254,20,0
2025-03-23 06:00:00,F2,30.05738184,5.711745706,90.05644934,47.26952615,10.51004247,8.200394785,1.191681934,180.7616496,0.288428539,22,0
2025-03-23 08:00:00,F2,31.49632295,5.465439653,90.78548977,40.571431,10.32078326,9.444850287,1.256617739,212.1589246,0.296962209,24,0
2025-03-23 10:00:00,F2,34.50353229,5.654384031,94.3460703,41.87582691,10.64785857,8.579577847,1.296688342,191.4664272,0.295161915,26,0
2025-03-23 12:00:00,F2,31.61061297,5.58826143,102.4313466,39.49356755,10.85614291,9.558628017,1.232267063,216.4381018,0.246876767,28,0
2025-03-23 14:00:00,F2,29.74528557,5.353368761,95.29796661,48.66075613,13.63064833,5.806352074,1.310559315,205.0183645,0.330262562,30,0
2025-03-23 16:00:00,F2,32.41107099,5.272377932,106.1233221,50.03652179,9.637597654,8.461228261,1.170333126,196.8570743,0.36074626,32,1
2025-03-23 18:00:00,F2,32.1308857,4.888473475,90.2141161,45.11692607,10.7547722,7.484565135,1.100285645,191.1496105,0.418275097,34,1
2025-03-23 20:00:00,F2,28.85188552,5.28892648,86.18408282,40.67786647,8.421975219,9.756377988,1.193519075,212.3494249,0.442422528,36,1
2025-03-23 22:00:00,F2,32.75113078,5.25267574,82.01785261,52.94761518,14.01423565,9.546398687,1.220518489,218.9142753,0.454302296,38,1
2025-03-24 00:00:00,F2,32.68683499,5.328002819,77.76425832,41.24794936,14.5420602,8.032835809,1.079846461,192.0072269,0.366385953,40,1
2025-03-24 02:00:00,F2,34.01987957,5.449711409,94.81930981,34.1898385,11.34585314,9.535630979,1.066327792,183.0049015,0.406520612,42,1
2025-03-24 04:00:00,F2,35.80972849,5.290571316,96.99019688,47.29194505,11.40410127,9.78311452,1.24473863,210.4131656,0.411669373,44,1
2025-03-24 06:00:00,F2,35.6786191,4.905530683,93.68562973,39.47612663,12.9064438,8.074406672,1.159364315,178.2720359,0.470983831,46,1
2025-03-24 08:00:00,F2,33.22191926,4.679733588,112.434058,49.94304397,14.94896401,10.47193377,1.183415909,180.4173134,0.501964745,48,1
2025-03-24 10:00:00,F2,31.94189812,4.82715477,112.2803021,43.09431152,12.8172215,7.968658847,1.164030733,184.0594959,0.41994519,50,1
2025-03-24 12:00:00,F2,37.85483601,5.114728925,96.65197013,48.0185662,10.60491612,7.78547905,1.35206009,193.7682428,0.479379749,52,1
2025-03-24 14:00:00,F2,33.55835864,5.184951669,82.06078887,52.00750173,8.762354856,8.865872589,1.326176116,179.9550217,0.489374295,54,1
2025-03-24 16:00:00,F2,33.59996353,4.884072196,94.33294892,38.95570568,9.769747475,7.646209269,1.076264631,170.9180014,0.418172796,56,1
2025-03-24 18:00:00,F2,33.21158751,4.919069063,94.00178606,42.17031435,12.1464389,8.085339776,1.146720679,182.9683371,0.465696395,58,1
2025-03-24 20:00:00,F2,34.26870686,4.753934853,93.42865038,44.62164464,10.68934495,9.409434424,1.285000427,209.6371167,0.520235482,60,1
2025-03-24 22:00:00,F2,33.52954587,5.123534327,93.02281096,52.6877566,12.38993541,8.019218852,1.260193624,180.9268389,0.496564234,62,1
2025-03-25 00:00:00,F2,32.58227038,5.007168208,93.46537104,41.70808641,10.89415197,6.304982207,1.195854204,194.8959548,0.558672746,64,1
2025-03-25 02:00:00,F2,32.69064978,5.223898743,96.13458384,42.02748152,9.883707137,8.367319388,1.08623998,229.2004769,0.525744262,66,1
2025-03-25 04:00:00,F2,33.9553828,4.780165375,93.64458901,47.39070288,9.645936737,7.303706421,1.131745995,199.262388,0.469479358,68,1
2025-03-25 06:00:00,F2,32.86941185,4.848272258,102.0832251,42.11385637,15.12470902,8.865271157,1.148323243,205.1379648,0.470084621,70,1
2025-03-25 08:00:00,F2,32.58265476,5.006397963,103.6036872,45.76262941,13.7779755,8.696189716,1.227699433,185.8093997,0.556437409,72,1
2025-03-25 10:00:00,F2,34.02270199,5.008627229,90.89354913,37.2423129,15.4610359,9.471400348,1.370372715,232.4521228,0.462031905,74,1
2025-03-25 12:00:00,F2,32.98413857,4.941322489,112.7106533,56.07164971,13.0799018,8.907532301,1.131311977,191.8805827,0.501990235,76,1
2025-03-25 14:00:00,F2,35.54715661,4.763903433,90.19937698,38.26145385,11.14001718,9.090244284,1.097396475,196.5784297,0.475939568,78,1
2025-03-25 16:00:00,F2,29.53768113,5.072136025,83.82199386,43.39123648,14.64668184,7.33090324,1.189141352,219.7558802,0.556354071,80,1
2025-03-25 18:00:00,F2,35.0316778,5.067541547,103.8077807,44.83759482,11.933864,8.803986496,1.303173898,197.2739863,0.595549732,82,1
2025-03-25 20:00:00,F2,35.47076099,4.652599425,91.82591866,54.56344067,12.44168354,9.968451289,1.055311703,200.7183317,0.541175024,84,1
2025-03-25 22:00:00,F2,30.44623451,5.214985976,103.2129147,38.3757711,11.91435124,7.311350091,1.345363415,195.7746752,0.50740176,86,1
2025-03-26 00:00:00,F2,32.32179417,5.533082434,75.96331399,54.91852068,6.106191561,9.799738292,1.182796864,195.8775143,0.402191507,0,0
2025-03-26 02:00:00,F2,32.11314947,5.245052839,113.9245594,48.78588411,15.20947002,7.450649909,1.126568,205.5575302,0.422774957,2,0
2025-03-26 04:00:00,F2,30.69483342,5.29724111,106.7229341,47.08547662,12.98200789,7.148028755,1.039981071,208.2941478,0.413471528,4,0
2025-03-26 06:00:00,F2,31.52570915,5.290027956,84.99523451,40.07683156,12.65964612,8.296200443,1.270652077,190.3512735,0.415182705,6,0
2025-03-26 08:00:00,F2,30.96225901,5.111354282,85.21222876,47.85570621,11.87644788,8.715910416,1.18288288,188.5087932,0.44732912,8,0
2025-03-26 10:00:00,F2,35.21239417,5.255424849,116.722659,41.38256689,12.32685564,8.911750124,1.217070548,190.8629587,0.385287425,10,0
2025-03-26 12:00:00,F2,34.36033671,4.787640014,92.62620097,51.33330627,10.80544213,7.038237579,1.109918826,178.9811898,0.381111332,12,0
2025-03-26 14:00:00,F2,34.69525142,5.298093599,91.65815151,40.14468985,13.2331587,8.434540097,1.168090397,176.1435461,0.417763833,14,0
2025-03-26 16:00:00,F2,33.94541084,4.941345861,77.33947906,44.43420753,9.385803311,7.314445429,1.151341875,204.4575072,0.398676799,16,0
2025-03-26 18:00:00,F2,31.13675698,5.500063717,96.49221794,42.22363456,12.37213686,6.511077744,1.189940689,214.078937,0.433609719,18,0
2025-03-26 20:00:00,F2,32.10140337,5.104977152,97.72280385,40.06238519,13.12314694,7.071263684,1.133044767,213.0656794,0.347558453,20,0
2025-03-26 22:00:00,F2,33.48311808,5.083463576,107.154931,48.70659908,11.60266173,7.249099634,1.046581904,164.2701309,0.419604384,22,0
2025-03-27 00:00:00,F2,30.8704768,5.035563481,86.00921572,47.67729374,12.74173558,8.52159516,1.472849975,196.3240237,0.457476032,24,0
2025-03-27 02:00:00,F2,33.70644158,5.087696878,84.79713208,51.04505099,10.01733122,9.152213663,1.063659575,183.4686207,0.428481773,26,0
2025-03-27 04:00:00,F2,32.15671808,5.440490916,104.5096263,36.10062446,10.06834646,6.52679337,1.218145901,202.1560616,0.363013479,28,0
2025-03-27 06:00:00,F2,32.01336215,4.762894417,110.0673007,50.32085351,12.47343424,8.351961074,1.022797217,193.7326472,0.365616342,30,0
2025-03-27 08:00:00,F2,34.2812877,5.123181473,84.28847649,57.52724453,13.35709931,6.823301814,1.000295256,208.8786786,0.455980809,32,1
2025-03-27 10:00:00,F2,34.2855381,4.952418303,110.8151409,42.74179455,8.250268689,8.629085409,1.209782649,199.7127036,0.484193909,34,1
2025-03-27 12:00:00,F2,33.0728618,4.743611218,100.3754184,54.47574306,13.04404127,7.377269419,1.217436759,171.5599716,0.506372935,36,1
2025-03-27 14:00:00,F2,35.50146346,4.701134317,110.9180534,43.68419364,10.913597,6.948670982,1.326149899,185.4937119,0.499954347,38,1
2025-03-27 16:00:00,F2,31.99433526,5.235082735,99.29779638,38.13795131,11.61438783,8.799664515,1.239954684,200.0867767,0.524280414,40,1
2025-03-27 18:00:00,F2,34.47263341,4.529432668,74.77722083,43.47183779,9.320964153,7.413077395,1.185018928,201.3516564,0.501112122,42,1
2025-03-27 20:00:00,F2,35.27846564,4.689806773,98.48032618,50.24101984,10.29676552,7.684036049,1.105039976,178.9148479,0.524944112,44,1
2025-03-27 22:00:00,F2,32.59396441,5.104888524,110.6014382,40.80911759,13.93225065,5.780010912,1.349901207,176.9531044,0.533040921,46,1
2025-03-28 00:00:00,F2,34.25117334,5.054019814,91.06253981,41.9983067,12.06572675,8.946551361,1.292885125,200.8436801,0.583512014,48,1
2025-03-28 02:00:00,F2,31.95060283,4.677967397,96.12035031,47.96769716,11.2344432,8.820908521,1.075367052,178.9449904,0.54285584,50,1
2025-03-28 04:00:00,F2,35.07611496,4.906598636,98.23866496,45.01530058,11.76702329,8.005457844,1.203796373,174.9705586,0.49832633,52,1
2025-03-28 06:00:00,F2,33.17735449,4.676246895,71.0048612,47.92311476,12.97842365,6.472419059,1.214405223,193.3228923,0.472920534,54,1
2025-03-28 08:00:00,F2,32.47473222,5.141741167,116.7134758,46.1891477,12.88098899,9.209369178,1.165434634,192.6733086,0.533916048,56,1
2025-03-28 10:00:00,F2,34.8360152,5.081132058,90.9862432,47.3981266,11.849946,7.333736614,1.277185049,186.8239928,0.411422458,58,1
2025-03-28 12:00:00,F2,32.68489648,5.02779332,105.0573543,42.83849407,14.18591822,7.54664655,1.283173314,189.4439456,0.501707139,60,1
2025-03-28 14:00:00,F2,30.99845829,5.056146149,99.13298864,46.15865471,13.94092527,10.31204406,1.18095143,200.2075358,0.434864744,62,1
2025-03-28 16:00:00,F2,31.78105789,5.33613192,112.5761906,40.36313497,12.82674406,7.296363556,1.171913075,189.1975564,0.536120691,64,1
2025-03-28 18:00:00,F2,34.43236349,5.024923101,104.0605612,51.44216811,12.10922357,8.742209962,1.349895846,201.0604553,0.555701432,66,1
2025-03-28 20:00:00,F2,31.90427043,4.622063198,97.65075728,41.82862642,13.31464219,8.562092262,1.293283889,194.292972,0.527223939,68,1
2025-03-28 22:00:00,F2,36.04124105,4.890277686,91.06484907,50.64423744,12.62853484,8.390172193,1.207236039,202.5147523,0.489110344,70,1
2025-03-29 00:00:00,F2,30.37905574,5.374209006,107.978507,43.8319652,14.12160014,8.282000543,1.037079096,213.1730835,0.512574224,72,1
2025-03-29 02:00:00,F2,36.17371677,4.629767835,81.26558696,46.00999505,13.79912275,8.376388562,1.234400011,212.5887177,0.505183368,74,1
2025-03-29 04:00:00,F2,34.21313039,4.867855783,106.4589042,42.52517725,9.963492197,8.271940591,1.269808346,219.3231571,0.426597195,76,1
2025-03-29 06:00:00,F2,33.64461061,4.962366041,89.00955248,39.92002284,9.828073659,7.948081641,0.924547837,212.5722035,0.479565474,78,1
2025-03-29 08:00:00,F2,32.25789217,4.904170322,112.5228366,36.27619806,10.59750091,9.511283124,1.225186945,203.578363,0.530731685,80,1
2025-03-29 10:00:00,F2,33.35546279,4.981031796,101.6129954,39.72337921,13.95227738,6.687339439,1.158330801,193.4985254,0.414505905,0,0
2025-03-29 12:00:00,F2,32.64114204,5.432579343,106.4412377,43.38045573,8.847382006,9.021458104,1.177914572,194.1835862,0.480779209,2,0
2025-03-29 14:00:00,F2,34.56935195,5.645227083,100.8198881,46.05939589,12.78951478,8.822342299,1.109261905,186.8333404,0.429033233,4,0
2025-03-29 16:00:00,F2,32.80136629,5.249942695,82.47622905,50.05189657,12.72508618,8.698399121,1.185181071,200.0679394,0.439911352,6,0
2025-03-29 18:00:00,F2,33.13838279,4.999504598,91.39270837,42.7712127,14.32529612,9.116979428,1.339199158,210.4608122,0.319475185,8,0
2025-03-29 20:00:00,F2,32.08678457,4.890577338,106.7238934,40.59019618,12.36067738,7.907400605,1.15536015,189.114986,0.431704361,10,0
2025-03-29 22:00:00,F2,32.66211105,5.210903168,101.6665582,37.78642607,9.313581219,6.131025924,1.296557356,199.4417321,0.380182552,12,0
2025-03-30 00:00:00,F2,33.38491153,5.461709721,111.8098991,47.40031809,10.08129008,7.92770734,1.119366878,189.8395666,0.393517823,14,0
2025-03-30 02:00:00,F2,30.09398807,5.383528116,104.0327456,51.91597258,9.636008956,7.008805782,1.275875619,203.140315,0.375907795,16,0
2025-03-30 04:00:00,F2,30.90782916,5.248187103,90.33298109,51.33165134,10.92411207,7.26814079,1.200165586,191.7592492,0.366527855,18,0
2025-03-30 06:00:00,F2,34.02549497,5.028699749,92.03935862,48.54966374,11.63419687,6.757580326,1.235202483,188.9073414,0.415409146,20,0
2025-03-30 08:00:00,F2,33.00210802,4.989295214,101.0291739,48.19271659,9.669116948,7.522655142,1.200715326,189.8004996,0.452466211,22,0
2025-03-30 10:00:00,F2,32.75638164,5.36234715,76.85955934,53.4881189,14.94132398,7.403376306,1.264162523,207.5499316,0.410433344,24,0
2025-03-30 12:00:00,F2,32.84320777,5.435436155,116.7344189,46.66040731,9.349437256,5.62243017,0.943241488,198.5487589,0.331814152,26,0
2025-03-30 14:00:00,F2,33.54182786,4.887576356,104.4174674,48.23064838,14.69220685,8.700221911,1.058017469,193.5736741,0.387694831,28,0
2025-03-30 16:00:00,F2,32.34905346,5.569108428,112.270346,43.39608069,14.37032606,10.22032186,1.24170805,203.9210675,0.405037534,30,0
2025-03-30 18:00:00,F2,32.29719932,5.098759354,84.19396059,38.18978315,13.7966051,8.606237193,0.995646165,193.7822567,0.5711583,32,1
2025-03-30 20:00:00,F2,34.08588428,5.188331055,112.4456516,41.5807555,10.61246679,7.797076043,1.146941964,216.8977684,0.435197706,34,1
2025-03-30 22:00:00,F2,32.1115062,4.624003664,122.3149891,44.95420481,12.68490176,7.945253604,1.194565916,185.3920077,0.463814976,36,1
